id,quantity,length,width,height,weight,fragile,dest_x,dest_y
0,1,34,10,13,10,0,295.0,272.0
1,1,17,6,11,10,0,301.0,258.0
2,1,33,15,16,10,1,309.0,260.0
3,1,28,14,17,10,1,217.0,274.0
4,1,35,5,15,10,1,217.0,274.0
5,1,21,12,14,10,0,218.0,278.0
6,1,35,14,6,10,1,218.0,278.0
7,1,15,8,7,10,0,282.0,267.0
8,1,15,11,17,10,0,242.0,249.0
9,1,22,6,12,10,1,242.0,249.0
10,1,36,11,13,10,0,230.0,262.0
11,1,27,11,17,10,0,230.0,262.0
12,1,34,7,16,10,0,230.0,262.0
13,1,36,13,7,10,0,249.0,268.0
14,1,28,7,17,10,1,249.0,268.0
15,1,18,11,8,10,0,256.0,267.0
16,1,20,12,9,10,0,265.0,257.0
17,1,18,6,10,10,0,265.0,257.0
18,1,24,7,7,10,1,265.0,257.0
19,1,34,6,15,10,0,267.0,242.0
20,1,16,6,16,10,0,267.0,242.0
21,1,14,9,11,10,0,259.0,265.0
22,1,24,7,7,10,0,259.0,265.0
23,1,15,10,8,10,1,259.0,265.0
24,1,21,10,10,10,0,315.0,233.0
25,1,26,13,12,10,0,329.0,252.0
26,1,13,7,7,10,0,318.0,252.0
27,1,17,13,15,10,1,318.0,252.0
28,1,32,13,15,10,0,329.0,224.0
29,1,20,13,9,10,0,329.0,224.0
30,1,30,15,16,10,0,267.0,213.0
31,1,32,11,9,10,0,267.0,213.0
32,1,14,9,10,10,0,267.0,213.0
33,1,33,9,11,10,0,275.0,192.0
34,1,30,12,7,10,0,275.0,192.0
35,1,36,10,10,10,0,303.0,201.0
36,1,29,10,8,10,0,303.0,201.0
37,1,29,8,9,10,0,303.0,201.0
38,1,24,15,8,10,0,208.0,217.0
39,1,13,14,14,10,0,208.0,217.0
40,1,18,13,11,10,0,326.0,181.0
41,1,22,8,11,10,0,326.0,181.0
42,1,19,12,17,10,1,326.0,181.0
